FL_DATE,CARRIER,CARRIER_NAME,FL_NUM,ORIGIN_AIRPORT,ORIGIN_CITY_NAME,DEST_AIRPORT,DEST_CITY_NAME,DEP_TIME,ARR_TIME,CANCELLED,CANCELLATION_CODE,AIR_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
1/24/2017,UA,United Air Lines Inc.,734,Chicago O'Hare International,"Chicago, IL",Pittsburgh International,"Pittsburgh, PA",1336,1554,0,,56,413,,,,,
1/24/2017,UA,United Air Lines Inc.,761,Chicago O'Hare International,"Chicago, IL",San Francisco International,"San Francisco, CA",827,1104,0,,254,1846,,,,,
1/24/2017,UA,United Air Lines Inc.,765,Chicago O'Hare International,"Chicago, IL",Denver International,"Denver, CO",1751,1939,0,,144,888,0,0,7,0,16
1/24/2017,UA,United Air Lines Inc.,769,Chicago O'Hare International,"Chicago, IL",San Francisco International,"San Francisco, CA",907,1137,0,,240,1846,,,,,
1/24/2017,UA,United Air Lines Inc.,771,Chicago O'Hare International,"Chicago, IL",Dallas/Fort Worth International,"Dallas/Fort Worth, TX",903,1144,0,,127,802,,,,,
1/24/2017,UA,United Air Lines Inc.,775,Chicago O'Hare International,"Chicago, IL",Denver International,"Denver, CO",1211,1408,0,,138,888,,,,,
1/24/2017,UA,United Air Lines Inc.,782,Chicago O'Hare International,"Chicago, IL",Dallas/Fort Worth International,"Dallas/Fort Worth, TX",1914,2150,0,,121,802,,,,,
1/24/2017,UA,United Air Lines Inc.,790,Chicago O'Hare International,"Chicago, IL",Logan International,"Boston, MA",1747,2135,0,,125,867,0,0,53,0,0
1/24/2017,UA,United Air Lines Inc.,793,Chicago O'Hare International,"Chicago, IL",Los Angeles International,"Los Angeles, CA",1616,1826,0,,232,1744,,,,,
1/24/2017,UA,United Air Lines Inc.,795,Chicago O'Hare International,"Chicago, IL",Pittsburgh International,"Pittsburgh, PA",2108,2318,0,,53,413,,,,,
1/24/2017,UA,United Air Lines Inc.,806,Chicago O'Hare International,"Chicago, IL",Denver International,"Denver, CO",1040,1225,0,,143,888,,,,,
1/24/2017,UA,United Air Lines Inc.,878,Chicago O'Hare International,"Chicago, IL",John Glenn Columbus International,"Columbus, OH",724,933,0,,48,296,,,,,
1/24/2017,UA,United Air Lines Inc.,899,Chicago O'Hare International,"Chicago, IL",McCarran International,"Las Vegas, NV",921,1119,0,,214,1514,,,,,
1/24/2017,UA,United Air Lines Inc.,905,Chicago O'Hare International,"Chicago, IL",Minneapolis-St Paul International,"Minneapolis, MN",1212,1337,0,,65,334,,,,,
1/24/2017,UA,United Air Lines Inc.,936,Chicago O'Hare International,"Chicago, IL",George Bush Intercontinental/Houston,"Houston, TX",742,1014,0,,135,925,,,,,
1/24/2017,UA,United Air Lines Inc.,992,Chicago O'Hare International,"Chicago, IL",Logan International,"Boston, MA",735,1048,0,,114,867,,,,,
1/24/2017,UA,United Air Lines Inc.,1016,Chicago O'Hare International,"Chicago, IL",San Francisco International,"San Francisco, CA",1042,1317,0,,249,1846,24,0,0,0,0
1/24/2017,UA,United Air Lines Inc.,1023,Chicago O'Hare International,"Chicago, IL",LaGuardia,"New York, NY",2034,2337,0,,100,733,0,0,79,0,0
1/24/2017,UA,United Air Lines Inc.,1030,Chicago O'Hare International,"Chicago, IL",Eppley Airfield,"Omaha, NE",1225,1407,0,,72,416,,,,,
1/24/2017,UA,United Air Lines Inc.,1054,Chicago O'Hare International,"Chicago, IL",Newark Liberty International,"Newark, NJ",1436,1744,0,,94,719,0,0,16,0,0
1/24/2017,UA,United Air Lines Inc.,1057,Chicago O'Hare International,"Chicago, IL",Pittsburgh International,"Pittsburgh, PA",728,950,0,,56,413,,,,,
1/24/2017,UA,United Air Lines Inc.,1113,Chicago O'Hare International,"Chicago, IL",George Bush Intercontinental/Houston,"Houston, TX",2012,2251,0,,140,925,0,0,0,0,35
1/24/2017,UA,United Air Lines Inc.,1128,Chicago O'Hare International,"Chicago, IL",George Bush Intercontinental/Houston,"Houston, TX",1419,1655,0,,135,925,,,,,
1/24/2017,UA,United Air Lines Inc.,1138,Chicago O'Hare International,"Chicago, IL",Los Angeles International,"Los Angeles, CA",713,1025,0,,244,1744,0,0,35,0,0
1/24/2017,UA,United Air Lines Inc.,1160,Chicago O'Hare International,"Chicago, IL",John Wayne Airport-Orange County,"Santa Ana, CA",1549,1805,0,,242,1726,,,,,
1/24/2017,UA,United Air Lines Inc.,1185,Chicago O'Hare International,"Chicago, IL",Miami International,"Miami, FL",1940,2336,0,,151,1197,,,,,
1/24/2017,UA,United Air Lines Inc.,1187,Chicago O'Hare International,"Chicago, IL",LaGuardia,"New York, NY",555,913,0,,103,733,,,,,
1/24/2017,UA,United Air Lines Inc.,1189,Chicago O'Hare International,"Chicago, IL",Southwest Florida International,"Fort Myers, FL",1026,1404,0,,137,1120,12,0,0,0,131
1/24/2017,UA,United Air Lines Inc.,1213,Chicago O'Hare International,"Chicago, IL",San Francisco International,"San Francisco, CA",1629,1859,0,,248,1846,,,,,
1/24/2017,UA,United Air Lines Inc.,1219,Chicago O'Hare International,"Chicago, IL",Cleveland-Hopkins International,"Cleveland, OH",2113,2311,0,,42,316,,,,,
1/24/2017,UA,United Air Lines Inc.,1226,Chicago O'Hare International,"Chicago, IL",Dallas/Fort Worth International,"Dallas/Fort Worth, TX",1228,1506,0,,124,802,,,,,
1/24/2017,UA,United Air Lines Inc.,1258,Chicago O'Hare International,"Chicago, IL",Pittsburgh International,"Pittsburgh, PA",1035,1301,0,,61,413,,,,,
1/24/2017,UA,United Air Lines Inc.,1263,Chicago O'Hare International,"Chicago, IL",Tampa International,"Tampa, FL",1109,1428,0,,120,1012,91,0,0,0,0
1/24/2017,UA,United Air Lines Inc.,1264,Chicago O'Hare International,"Chicago, IL",Albany International,"Albany, NY",1834,2126,0,,97,723,,,,,
1/24/2017,UA,United Air Lines Inc.,1417,Chicago O'Hare International,"Chicago, IL",Fort Lauderdale-Hollywood International,"Fort Lauderdale, FL",724,1110,0,,147,1182,,,,,
1/24/2017,UA,United Air Lines Inc.,1419,Chicago O'Hare International,"Chicago, IL",Fort Lauderdale-Hollywood International,"Fort Lauderdale, FL",1928,2324,0,,151,1182,,,,,
1/24/2017,UA,United Air Lines Inc.,1420,Chicago O'Hare International,"Chicago, IL",Cleveland-Hopkins International,"Cleveland, OH",2014,2218,0,,46,316,27,0,0,0,0
1/24/2017,UA,United Air Lines Inc.,1460,Chicago O'Hare International,"Chicago, IL",Jackson Hole,"Jackson, WY",909,1118,0,,157,1162,,,,,
1/24/2017,UA,United Air Lines Inc.,1476,Chicago O'Hare International,"Chicago, IL",Bozeman Yellowstone International,"Bozeman, MT",908,1123,0,,167,1186,,,,,
1/24/2017,UA,United Air Lines Inc.,1510,Chicago O'Hare International,"Chicago, IL",Nashville International,"Nashville, TN",659,824,0,,61,409,,,,,
1/24/2017,UA,United Air Lines Inc.,1586,Chicago O'Hare International,"Chicago, IL",Orlando International,"Orlando, FL",731,1059,0,,121,1005,,,,,
1/24/2017,UA,United Air Lines Inc.,1590,Chicago O'Hare International,"Chicago, IL",San Diego International,"San Diego, CA",927,1203,0,,248,1723,,,,,
1/24/2017,UA,United Air Lines Inc.,1603,Chicago O'Hare International,"Chicago, IL",Phoenix Sky Harbor International,"Phoenix, AZ",1705,2000,0,,210,1440,,,,,
1/24/2017,UA,United Air Lines Inc.,1611,Chicago O'Hare International,"Chicago, IL",Newark Liberty International,"Newark, NJ",1529,1829,0,,99,719,74,0,0,0,0
1/24/2017,UA,United Air Lines Inc.,1620,Chicago O'Hare International,"Chicago, IL",Dallas/Fort Worth International,"Dallas/Fort Worth, TX",2234,109,0,,134,802,,,,,
1/24/2017,UA,United Air Lines Inc.,1626,Chicago O'Hare International,"Chicago, IL",Newark Liberty International,"Newark, NJ",559,901,0,,94,719,,,,,
1/24/2017,UA,United Air Lines Inc.,1641,Chicago O'Hare International,"Chicago, IL",Seattle/Tacoma International,"Seattle, WA",1651,1855,0,,224,1721,,,,,
1/24/2017,UA,United Air Lines Inc.,1655,Chicago O'Hare International,"Chicago, IL",San Diego International,"San Diego, CA",1952,2202,0,,233,1723,,,,,
1/24/2017,UA,United Air Lines Inc.,1660,Chicago O'Hare International,"Chicago, IL",Minneapolis-St Paul International,"Minneapolis, MN",855,1032,0,,65,334,,,,,
1/24/2017,UA,United Air Lines Inc.,1667,Chicago O'Hare International,"Chicago, IL",Des Moines International,"Des Moines, IA",2232,2350,0,,59,299,,,,,
1/24/2017,UA,United Air Lines Inc.,1681,Chicago O'Hare International,"Chicago, IL",Philadelphia International,"Philadelphia, PA",727,1023,0,,96,678,,,,,
1/24/2017,UA,United Air Lines Inc.,1683,Chicago O'Hare International,"Chicago, IL",Minneapolis-St Paul International,"Minneapolis, MN",726,848,0,,61,334,,,,,
1/24/2017,UA,United Air Lines Inc.,1701,Chicago O'Hare International,"Chicago, IL",Austin - Bergstrom International,"Austin, TX",912,1220,0,,150,977,,,,,
1/24/2017,UA,United Air Lines Inc.,1722,Chicago O'Hare International,"Chicago, IL",George Bush Intercontinental/Houston,"Houston, TX",1730,2021,0,,141,925,,,,,
1/24/2017,UA,United Air Lines Inc.,1738,Chicago O'Hare International,"Chicago, IL",Miami International,"Miami, FL",727,1118,0,,150,1197,,,,,
1/24/2017,UA,United Air Lines Inc.,1741,Chicago O'Hare International,"Chicago, IL",Raleigh-Durham International,"Raleigh/Durham, NC",553,834,0,,79,646,,,,,
1/24/2017,UA,United Air Lines Inc.,1742,Chicago O'Hare International,"Chicago, IL",San Francisco International,"San Francisco, CA",1919,2140,0,,237,1846,,,,,
1/24/2017,UA,United Air Lines Inc.,1747,Chicago O'Hare International,"Chicago, IL",George Bush Intercontinental/Houston,"Houston, TX",508,753,0,,138,925,,,,,
1/24/2017,UA,United Air Lines Inc.,1778,Chicago O'Hare International,"Chicago, IL",Sarasota/Bradenton International,"Sarasota/Bradenton, FL",752,1116,0,,128,1050,,,,,
1/24/2017,UA,United Air Lines Inc.,1785,Chicago O'Hare International,"Chicago, IL",Ronald Reagan Washington National,"Washington, DC",700,939,0,,82,612,,,,,
1/24/2017,UA,United Air Lines Inc.,1802,Chicago O'Hare International,"Chicago, IL",Detroit Metro Wayne County,"Detroit, MI",1347,1602,0,,51,235,,,,,
1/24/2017,UA,United Air Lines Inc.,1846,Chicago O'Hare International,"Chicago, IL",George Bush Intercontinental/Houston,"Houston, TX",2120,2356,0,,134,925,,,,,
1/24/2017,UA,United Air Lines Inc.,1850,Chicago O'Hare International,"Chicago, IL",Cleveland-Hopkins International,"Cleveland, OH",1441,1645,0,,46,316,,,,,
1/24/2017,UA,United Air Lines Inc.,1863,Chicago O'Hare International,"Chicago, IL",Gerald R. Ford International,"Grand Rapids, MI",1430,1611,0,,25,137,,,,,
1/24/2017,UA,United Air Lines Inc.,1959,Chicago O'Hare International,"Chicago, IL",Newark Liberty International,"Newark, NJ",859,1200,0,,98,719,,,,,
1/24/2017,UA,United Air Lines Inc.,1971,Chicago O'Hare International,"Chicago, IL",Kansas City International,"Kansas City, MO",1921,2105,0,,77,403,,,,,
1/24/2017,UA,United Air Lines Inc.,1995,Chicago O'Hare International,"Chicago, IL",Newark Liberty International,"Newark, NJ",1912,2218,0,,96,719,121,0,0,0,0
1/24/2017,UA,United Air Lines Inc.,1996,Chicago O'Hare International,"Chicago, IL",Luis Munoz Marin International,"San Juan, PR",734,1359,0,,227,2072,,,,,
1/24/2017,UA,United Air Lines Inc.,2000,Chicago O'Hare International,"Chicago, IL",Washington Dulles International,"Washington, DC",2101,2329,0,,71,588,,,,,
1/24/2017,UA,United Air Lines Inc.,2001,Chicago O'Hare International,"Chicago, IL",Los Angeles International,"Los Angeles, CA",920,1146,0,,237,1744,,,,,
1/24/2017,UA,United Air Lines Inc.,2005,Chicago O'Hare International,"Chicago, IL",Sacramento International,"Sacramento, CA",1258,1504,0,,232,1781,,,,,
1/24/2017,UA,United Air Lines Inc.,2017,Chicago O'Hare International,"Chicago, IL",St Louis Lambert International,"St. Louis, MO",1217,1337,0,,51,258,,,,,
1/24/2017,UA,United Air Lines Inc.,2019,Chicago O'Hare International,"Chicago, IL",Detroit Metro Wayne County,"Detroit, MI",724,940,0,,57,235,,,,,
1/24/2017,AA,American Airlines Inc.,2455,Chicago O'Hare International,"Chicago, IL",Minneapolis-St Paul International,"Minneapolis, MN",1007,1127,0,,62,334,,,,,
1/24/2017,AA,American Airlines Inc.,2470,Chicago O'Hare International,"Chicago, IL",McCarran International,"Las Vegas, NV",1020,1231,0,,229,1514,,,,,
1/24/2017,AA,American Airlines Inc.,2504,Chicago O'Hare International,"Chicago, IL",Tampa International,"Tampa, FL",1822,2151,0,,126,1012,,,,,
1/24/2017,AA,American Airlines Inc.,2518,Chicago O'Hare International,"Chicago, IL",Dallas/Fort Worth International,"Dallas/Fort Worth, TX",2023,2242,0,,121,802,,,,,
1/24/2017,AA,American Airlines Inc.,2526,Chicago O'Hare International,"Chicago, IL",Dallas/Fort Worth International,"Dallas/Fort Worth, TX",1025,1248,0,,121,802,,,,,
1/24/2017,AA,American Airlines Inc.,2537,Chicago O'Hare International,"Chicago, IL",McCarran International,"Las Vegas, NV",709,913,0,,226,1514,,,,,
1/24/2017,AA,American Airlines Inc.,2549,Chicago O'Hare International,"Chicago, IL",San Diego International,"San Diego, CA",1324,1553,0,,254,1723,,,,,
1/24/2017,AA,American Airlines Inc.,2562,Chicago O'Hare International,"Chicago, IL",Philadelphia International,"Philadelphia, PA",1327,1623,0,,90,678,,,,,
1/24/2017,AA,American Airlines Inc.,2571,Chicago O'Hare International,"Chicago, IL",Palm Springs International,"Palm Springs, CA",1042,1256,0,,233,1651,,,,,
1/24/2017,AA,American Airlines Inc.,2574,Chicago O'Hare International,"Chicago, IL",Detroit Metro Wayne County,"Detroit, MI",1828,2042,0,,43,235,,,,,
1/24/2017,AA,American Airlines Inc.,2586,Chicago O'Hare International,"Chicago, IL",San Francisco International,"San Francisco, CA",1657,1934,0,,244,1846,,,,,
1/24/2017,AA,American Airlines Inc.,2639,Chicago O'Hare International,"Chicago, IL",San Francisco International,"San Francisco, CA",1018,1252,0,,254,1846,,,,,
1/24/2017,AA,American Airlines Inc.,2653,Chicago O'Hare International,"Chicago, IL",Palm Beach International,"West Palm Beach/Palm Beach, FL",947,1324,0,,145,1144,49,0,0,0,0
1/24/2017,AA,American Airlines Inc.,2722,Chicago O'Hare International,"Chicago, IL",Hartsfield-Jackson Atlanta International,"Atlanta, GA",1644,1928,0,,82,606,,,,,
1/24/2017,B6,JetBlue Airways,112,Chicago O'Hare International,"Chicago, IL",Logan International,"Boston, MA",1904,2223,0,,109,867,,,,,
1/24/2017,B6,JetBlue Airways,906,Chicago O'Hare International,"Chicago, IL",John F. Kennedy International,"New York, NY",1042,1351,0,,108,740,,,,,
1/24/2017,B6,JetBlue Airways,1012,Chicago O'Hare International,"Chicago, IL",Logan International,"Boston, MA",921,1235,0,,113,867,,,,,
1/24/2017,B6,JetBlue Airways,1106,Chicago O'Hare International,"Chicago, IL",John F. Kennedy International,"New York, NY",1827,2134,0,,105,740,6,0,0,0,15
1/24/2017,DL,Delta Air Lines Inc.,393,Chicago O'Hare International,"Chicago, IL",Hartsfield-Jackson Atlanta International,"Atlanta, GA",1155,1433,0,,83,606,,,,,
1/24/2017,DL,Delta Air Lines Inc.,1092,Chicago O'Hare International,"Chicago, IL",Hartsfield-Jackson Atlanta International,"Atlanta, GA",951,1241,0,,83,606,,,,,
1/24/2017,DL,Delta Air Lines Inc.,1330,Chicago O'Hare International,"Chicago, IL",Minneapolis-St Paul International,"Minneapolis, MN",1231,1405,0,,65,334,,,,,
1/24/2017,DL,Delta Air Lines Inc.,1477,Chicago O'Hare International,"Chicago, IL",Hartsfield-Jackson Atlanta International,"Atlanta, GA",655,938,0,,84,606,,,,,
1/24/2017,DL,Delta Air Lines Inc.,1632,Chicago O'Hare International,"Chicago, IL",Minneapolis-St Paul International,"Minneapolis, MN",852,1026,0,,62,334,,,,,
1/24/2017,DL,Delta Air Lines Inc.,1717,Chicago O'Hare International,"Chicago, IL",Minneapolis-St Paul International,"Minneapolis, MN",1754,1932,0,,73,334,24,0,0,0,0
1/24/2017,DL,Delta Air Lines Inc.,1738,Chicago O'Hare International,"Chicago, IL",Detroit Metro Wayne County,"Detroit, MI",1638,1854,0,,57,235,,,,,
1/24/2017,EV,Atlantic Southeast Airlines,4375,Chicago O'Hare International,"Chicago, IL",Manchester-Boston Regional,"Manchester, NH",1435,1747,0,,110,843,18,0,0,0,0
1/24/2017,EV,Atlantic Southeast Airlines,4377,Chicago O'Hare International,"Chicago, IL",St Louis Lambert International,"St. Louis, MO",738,849,0,,51,258,,,,,
1/24/2017,EV,Atlantic Southeast Airlines,4394,Chicago O'Hare International,"Chicago, IL",Capital Region International,"Lansing, MI",2049,2244,0,,37,179,,,,,
1/24/2017,EV,Atlantic Southeast Airlines,4407,Chicago O'Hare International,"Chicago, IL",Bishop International,"Flint, MI",1948,2145,0,,39,223,16,0,0,0,0
1/24/2017,EV,Atlantic Southeast Airlines,4408,Chicago O'Hare International,"Chicago, IL",Kalamazoo/Battle Creek International,"Kalamazoo, MI",2051,2234,0,,26,122,,,,,
1/24/2017,EV,Atlantic Southeast Airlines,4423,Chicago O'Hare International,"Chicago, IL",Bishop International,"Flint, MI",1342,1542,0,,40,223,,,,,
1/24/2017,EV,Atlantic Southeast Airlines,4427,Chicago O'Hare International,"Chicago, IL",Lincoln Airport,"Lincoln, NE",2054,2240,0,,81,466,37,0,1,0,42
1/24/2017,VX,Aces Airlines,211,Chicago O'Hare International,"Chicago, IL",San Francisco International,"San Francisco, CA",1637,1904,0,,250,1846,,,,,
1/24/2017,VX,Aces Airlines,231,Chicago O'Hare International,"Chicago, IL",Los Angeles International,"Los Angeles, CA",910,1150,0,,254,1744,,,,,
1/24/2017,VX,Aces Airlines,241,Chicago O'Hare International,"Chicago, IL",Los Angeles International,"Los Angeles, CA",1806,2038,0,,250,1744,,,,,
1/24/2017,AA,American Airlines Inc.,25,Chicago O'Hare International,"Chicago, IL",McCarran International,"Las Vegas, NV",1703,1909,0,,224,1514,,,,,
1/24/2017,AA,American Airlines Inc.,41,Chicago O'Hare International,"Chicago, IL",San Francisco International,"San Francisco, CA",1331,1552,0,,244,1846,,,,,
1/24/2017,AA,American Airlines Inc.,53,Chicago O'Hare International,"Chicago, IL",Tampa International,"Tampa, FL",1505,1830,0,,126,1012,,,,,
1/24/2017,AA,American Airlines Inc.,55,Chicago O'Hare International,"Chicago, IL",Orlando International,"Orlando, FL",1844,2216,0,,123,1005,,,,,
1/24/2017,AA,American Airlines Inc.,87,Chicago O'Hare International,"Chicago, IL",Portland International,"Portland, OR",1653,1917,0,,238,1739,,,,,
1/24/2017,AA,American Airlines Inc.,100,Chicago O'Hare International,"Chicago, IL",Charlotte Douglas International,"Charlotte, NC",857,1153,0,,86,599,,,,,
1/24/2017,AA,American Airlines Inc.,111,Chicago O'Hare International,"Chicago, IL",Los Angeles International,"Los Angeles, CA",1657,1922,0,,242,1744,,,,,
1/24/2017,AA,American Airlines Inc.,130,Chicago O'Hare International,"Chicago, IL",John F. Kennedy International,"New York, NY",1234,1600,0,,101,740,14,0,16,0,0
1/24/2017,AA,American Airlines Inc.,154,Chicago O'Hare International,"Chicago, IL",Ronald Reagan Washington National,"Washington, DC",1950,2258,0,,89,612,,,,,
1/24/2017,AA,American Airlines Inc.,186,Chicago O'Hare International,"Chicago, IL",LaGuardia,"New York, NY",1154,1502,0,,98,733,,,,,
1/24/2017,AA,American Airlines Inc.,233,Chicago O'Hare International,"Chicago, IL",Miami International,"Miami, FL",449,831,0,,142,1197,,,,,
1/24/2017,AA,American Airlines Inc.,241,Chicago O'Hare International,"Chicago, IL",Miami International,"Miami, FL",1315,1730,0,,146,1197,,,,,
1/24/2017,AA,American Airlines Inc.,252,Chicago O'Hare International,"Chicago, IL",Logan International,"Boston, MA",850,1207,0,,116,867,,,,,
1/24/2017,AA,American Airlines Inc.,288,Chicago O'Hare International,"Chicago, IL",LaGuardia,"New York, NY",2049,2344,0,,97,733,5,0,0,0,24
1/24/2017,AA,American Airlines Inc.,300,Chicago O'Hare International,"Chicago, IL",McCarran International,"Las Vegas, NV",1228,1440,0,,219,1514,,,,,
1/24/2017,AA,American Airlines Inc.,1079,Chicago O'Hare International,"Chicago, IL",Ronald Reagan Washington National,"Washington, DC",1328,1622,0,,89,612,,,,,
1/24/2017,AA,American Airlines Inc.,1085,Chicago O'Hare International,"Chicago, IL",Seattle/Tacoma International,"Seattle, WA",1721,1928,0,,222,1721,,,,,
1/24/2017,AA,American Airlines Inc.,1092,Chicago O'Hare International,"Chicago, IL",Norman Y. Mineta San Jose International,"San Jose, CA",947,1211,0,,249,1829,,,,,
1/24/2017,AA,American Airlines Inc.,1102,Chicago O'Hare International,"Chicago, IL",St Louis Lambert International,"St. Louis, MO",708,811,0,,49,258,,,,,
1/24/2017,AA,American Airlines Inc.,1110,Chicago O'Hare International,"Chicago, IL",Phoenix Sky Harbor International,"Phoenix, AZ",454,810,0,,237,1440,0,0,22,0,0
1/24/2017,AA,American Airlines Inc.,1124,Chicago O'Hare International,"Chicago, IL",Kansas City International,"Kansas City, MO",1009,1144,0,,78,403,,,,,
1/24/2017,AA,American Airlines Inc.,1145,Chicago O'Hare International,"Chicago, IL",San Francisco International,"San Francisco, CA",713,958,0,,260,1846,,,,,
1/24/2017,AA,American Airlines Inc.,1161,Chicago O'Hare International,"Chicago, IL",Kansas City International,"Kansas City, MO",2009,2150,0,,76,403,,,,,
1/24/2017,AA,American Airlines Inc.,1183,Chicago O'Hare International,"Chicago, IL",Louis Armstrong New Orleans International,"New Orleans, LA",1759,2016,0,,120,837,,,,,
1/24/2017,AA,American Airlines Inc.,1205,Chicago O'Hare International,"Chicago, IL",Logan International,"Boston, MA",1637,2008,0,,128,867,,,,,
1/24/2017,AA,American Airlines Inc.,1226,Chicago O'Hare International,"Chicago, IL",Philadelphia International,"Philadelphia, PA",1639,1934,0,,93,678,,,,,
1/24/2017,AA,American Airlines Inc.,1232,Chicago O'Hare International,"Chicago, IL",John Wayne Airport-Orange County,"Santa Ana, CA",951,1219,0,,247,1726,,,,,
1/24/2017,AA,American Airlines Inc.,1239,Chicago O'Hare International,"Chicago, IL",Seattle/Tacoma International,"Seattle, WA",1022,1228,0,,224,1721,,,,,
1/24/2017,AA,American Airlines Inc.,1240,Chicago O'Hare International,"Chicago, IL",Logan International,"Boston, MA",703,1025,0,,121,867,,,,,
1/24/2017,AA,American Airlines Inc.,1243,Chicago O'Hare International,"Chicago, IL",Los Angeles International,"Los Angeles, CA",654,924,0,,254,1744,,,,,
1/24/2017,AA,American Airlines Inc.,1244,Chicago O'Hare International,"Chicago, IL",Detroit Metro Wayne County,"Detroit, MI",839,1104,0,,59,235,,,,,
1/24/2017,AA,American Airlines Inc.,1257,Chicago O'Hare International,"Chicago, IL",Logan International,"Boston, MA",955,1314,0,,121,867,,,,,
1/24/2017,AA,American Airlines Inc.,1267,Chicago O'Hare International,"Chicago, IL",Ronald Reagan Washington National,"Washington, DC",905,1152,0,,78,612,,,,,
1/24/2017,AA,American Airlines Inc.,1270,Chicago O'Hare International,"Chicago, IL",Southwest Florida International,"Fort Myers, FL",847,1227,0,,139,1120,,,,,
1/24/2017,AA,American Airlines Inc.,1276,Chicago O'Hare International,"Chicago, IL",Southwest Florida International,"Fort Myers, FL",1217,1555,0,,138,1120,,,,,
1/24/2017,AA,American Airlines Inc.,1279,Chicago O'Hare International,"Chicago, IL",Southwest Florida International,"Fort Myers, FL",1448,1828,0,,145,1120,,,,,
1/24/2017,AA,American Airlines Inc.,1894,Chicago O'Hare International,"Chicago, IL",Philadelphia International,"Philadelphia, PA",826,1120,0,,89,678,,,,,
1/24/2017,AA,American Airlines Inc.,1951,Chicago O'Hare International,"Chicago, IL",Phoenix Sky Harbor International,"Phoenix, AZ",951,1249,0,,223,1440,,,,,
1/24/2017,AA,American Airlines Inc.,1986,Chicago O'Hare International,"Chicago, IL",Charlotte Douglas International,"Charlotte, NC",1654,1929,0,,77,599,,,,,
1/24/2017,AA,American Airlines Inc.,1991,Chicago O'Hare International,"Chicago, IL",Charlotte Douglas International,"Charlotte, NC",1217,1459,0,,80,599,,,,,
1/24/2017,AA,American Airlines Inc.,2001,Chicago O'Hare International,"Chicago, IL",Philadelphia International,"Philadelphia, PA",450,744,0,,96,678,,,,,
1/24/2017,AA,American Airlines Inc.,2023,Chicago O'Hare International,"Chicago, IL",Phoenix Sky Harbor International,"Phoenix, AZ",1046,1341,0,,216,1440,,,,,
1/24/2017,AA,American Airlines Inc.,312,Chicago O'Hare International,"Chicago, IL",Minneapolis-St Paul International,"Minneapolis, MN",1400,1533,0,,65,334,0,0,6,0,11
1/24/2017,AA,American Airlines Inc.,327,Chicago O'Hare International,"Chicago, IL",Ronald Reagan Washington National,"Washington, DC",1151,1447,0,,95,612,,,,,
1/24/2017,AA,American Airlines Inc.,334,Chicago O'Hare International,"Chicago, IL",Miami International,"Miami, FL",1147,1544,0,,141,1197,,,,,
1/24/2017,AA,American Airlines Inc.,336,Chicago O'Hare International,"Chicago, IL",LaGuardia,"New York, NY",2009,2337,0,,101,733,0,0,94,0,0
1/24/2017,AA,American Airlines Inc.,342,Chicago O'Hare International,"Chicago, IL",Miami International,"Miami, FL",1633,2026,0,,148,1197,,,,,
1/24/2017,AA,American Airlines Inc.,352,Chicago O'Hare International,"Chicago, IL",LaGuardia,"New York, NY",1845,2219,0,,113,733,0,0,53,0,26
1/24/2017,AA,American Airlines Inc.,363,Chicago O'Hare International,"Chicago, IL",LaGuardia,"New York, NY",853,1223,0,,120,733,0,0,18,0,0
1/24/2017,AA,American Airlines Inc.,364,Chicago O'Hare International,"Chicago, IL",LaGuardia,"New York, NY",1457,1800,0,,99,733,,,,,
1/24/2017,AA,American Airlines Inc.,365,Chicago O'Hare International,"Chicago, IL",LaGuardia,"New York, NY",1720,2023,0,,100,733,38,0,0,0,0
1/24/2017,AA,American Airlines Inc.,368,Chicago O'Hare International,"Chicago, IL",LaGuardia,"New York, NY",1357,1713,0,,105,733,0,0,45,0,0
1/24/2017,AA,American Airlines Inc.,374,Chicago O'Hare International,"Chicago, IL",LaGuardia,"New York, NY",1256,1612,0,,104,733,,,,,
1/24/2017,AA,American Airlines Inc.,380,Chicago O'Hare International,"Chicago, IL",LaGuardia,"New York, NY",1002,1302,0,,102,733,,,,,
1/24/2017,AA,American Airlines Inc.,388,Chicago O'Hare International,"Chicago, IL",LaGuardia,"New York, NY",817,1130,0,,103,733,,,,,
1/24/2017,AA,American Airlines Inc.,392,Chicago O'Hare International,"Chicago, IL",LaGuardia,"New York, NY",815,1128,0,,111,733,45,0,8,0,0
1/24/2017,AA,American Airlines Inc.,395,Chicago O'Hare International,"Chicago, IL",Luis Munoz Marin International,"San Juan, PR",827,1444,0,,228,2072,,,,,
1/24/2017,AA,American Airlines Inc.,436,Chicago O'Hare International,"Chicago, IL",Phoenix Sky Harbor International,"Phoenix, AZ",654,944,0,,213,1440,,,,,
1/24/2017,AA,American Airlines Inc.,463,Chicago O'Hare International,"Chicago, IL",Charlotte Douglas International,"Charlotte, NC",1604,1855,0,,85,599,,,,,
1/24/2017,AA,American Airlines Inc.,482,Chicago O'Hare International,"Chicago, IL",Philadelphia International,"Philadelphia, PA",1911,2155,0,,79,678,0,0,0,0,18
1/24/2017,AA,American Airlines Inc.,1305,Chicago O'Hare International,"Chicago, IL",Salt Lake City International,"Salt Lake City, UT",1007,1245,0,,196,1250,,,,,
